"id","numero_dossier","numero_individu","date_debut","date_fin"
9014,"D20251024004191","20251024006180","2023-11-25","2025-01-18"
9015,"D20251024004192","20251024000012","2025-01-19",NULL
9016,"D20251024004192","20251024001880","2025-01-19",NULL
9017,"D20251024004192","20251024002778","2025-01-19",NULL
9018,"D20251024004192","20251024006180","2025-01-19",NULL
9019,"D20251024004193","20251024007052","2010-01-01","2014-08-08"
9020,"D20251024004194","20251024007052","2014-08-09","2019-06-14"
9021,"D20251024004195","20251024007052","2019-06-15","2024-04-19"
9022,"D20251024004196","20251024007052","2024-04-20",NULL
9023,"D20251024004197","20251024007690","2010-01-01","2011-12-22"
9024,"D20251024004198","20251024007690","2011-12-23","2015-01-06"
9025,"D20251024004199","20251024007690","2015-01-07","2016-02-01"
9026,"D20251024004200","20251024007690","2016-02-02","2017-02-26"
9027,"D20251024004201","20251024007690","2017-02-27","2022-02-01"
9028,"D20251024004202","20251024007690","2022-02-02",NULL
9029,"D20251024004203","20251024003775","2010-01-01","2013-11-11"
9030,"D20251024004203","20251024005236","2010-01-01","2013-11-11"
9031,"D20251024004203","20251024002069","2010-01-01","2013-11-11"
9032,"D20251024004203","20251024008778","2010-01-01","2013-11-11"
9033,"D20251024004204","20251024003775","2013-11-12","2015-08-04"
9034,"D20251024004204","20251024005236","2013-11-12","2015-08-04"
9035,"D20251024004204","20251024002069","2013-11-12","2015-08-04"
9036,"D20251024004204","20251024008778","2013-11-12","2015-08-04"
9037,"D20251024004205","20251024003775","2015-08-05","2018-11-17"
9038,"D20251024004205","20251024005236","2015-08-05","2018-11-17"
9039,"D20251024004205","20251024002069","2015-08-05","2018-11-17"
9040,"D20251024004205","20251024008778","2015-08-05","2018-11-17"
9041,"D20251024004206","20251024003775","2018-11-18","2022-01-01"
9042,"D20251024004206","20251024005236","2018-11-18","2022-01-01"
9043,"D20251024004206","20251024002069","2018-11-18","2022-01-01"
9044,"D20251024004206","20251024008778","2018-11-18","2022-01-01"
9045,"D20251024004207","20251024003775","2022-01-02","2025-03-17"
9046,"D20251024004207","20251024005236","2022-01-02","2025-03-17"
9047,"D20251024004207","20251024002069","2022-01-02","2025-03-17"
9048,"D20251024004207","20251024008778","2022-01-02","2025-03-17"
9049,"D20251024004208","20251024003775","2025-03-18",NULL
9050,"D20251024004208","20251024005236","2025-03-18",NULL
9051,"D20251024004208","20251024002069","2025-03-18",NULL
9052,"D20251024004208","20251024008778","2025-03-18",NULL
9053,"D20251024004209","20251024001072","2010-01-01","2010-12-27"
9054,"D20251024004210","20251024001072","2010-12-28","2013-04-16"
9055,"D20251024004211","20251024001072","2013-04-17","2014-12-08"
9056,"D20251024004212","20251024001072","2014-12-09","2018-06-21"
9057,"D20251024004213","20251024001072","2018-06-22","2022-03-03"
9058,"D20251024004214","20251024001072","2022-03-04",NULL
9059,"D20251024004215","20251024008393","2010-01-01","2012-07-19"
9060,"D20251024004215","20251024006660","2010-01-01","2012-07-19"
9061,"D20251024004215","20251024002599","2010-01-01","2012-07-19"
9062,"D20251024004216","20251024008393","2012-07-20","2017-03-26"
9063,"D20251024004216","20251024006660","2012-07-20","2017-03-26"
9064,"D20251024004216","20251024002599","2012-07-20","2017-03-26"
9065,"D20251024004217","20251024008393","2017-03-27","2018-10-18"
9066,"D20251024004217","20251024006660","2017-03-27","2018-10-18"
9067,"D20251024004217","20251024002599","2017-03-27","2018-10-18"
9068,"D20251024004218","20251024008393","2018-10-19","2020-05-11"
9069,"D20251024004218","20251024006660","2018-10-19","2020-05-11"
9070,"D20251024004218","20251024002599","2018-10-19","2020-05-11"
9071,"D20251024004219","20251024008393","2020-05-12","2021-11-03"
9072,"D20251024004219","20251024006660","2020-05-12","2021-11-03"
9073,"D20251024004219","20251024002599","2020-05-12","2021-11-03"
9074,"D20251024004220","20251024008393","2021-11-04","2024-02-22"
9075,"D20251024004220","20251024006660","2021-11-04","2024-02-22"
9076,"D20251024004220","20251024002599","2021-11-04","2024-02-22"
9077,"D20251024004221","20251024008393","2024-02-23",NULL
9078,"D20251024004221","20251024006660","2024-02-23",NULL
9079,"D20251024004221","20251024002599","2024-02-23",NULL
9080,"D20251024004222","20251024002757","2017-05-09","2021-04-18"
9081,"D20251024004223","20251024002757","2021-04-19","2024-08-01"
9082,"D20251024004224","20251024002757","2024-08-02",NULL
9083,"D20251024004225","20251024005980","2010-01-01","2011-05-26"
9084,"D20251024004225","20251024002738","2010-01-01","2011-05-26"
9085,"D20251024004225","20251024000885","2010-01-01","2011-05-26"
9086,"D20251024004225","20251024009035","2010-01-01","2011-05-26"
9087,"D20251024004226","20251024005980","2011-05-27","2015-06-05"
9088,"D20251024004226","20251024002738","2011-05-27","2015-06-05"
9089,"D20251024004226","20251024000885","2011-05-27","2015-06-05"
9090,"D20251024004226","20251024009035","2011-05-27","2015-06-05"
9091,"D20251024004227","20251024005980","2015-06-06","2017-01-26"
9092,"D20251024004227","20251024002738","2015-06-06","2017-01-26"
9093,"D20251024004227","20251024000885","2015-06-06","2017-01-26"
9094,"D20251024004227","20251024009035","2015-06-06","2017-01-26"
9095,"D20251024004228","20251024005980","2017-01-27","2021-09-03"
9096,"D20251024004228","20251024002738","2017-01-27","2021-09-03"
9097,"D20251024004228","20251024000885","2017-01-27","2021-09-03"
9098,"D20251024004228","20251024009035","2017-01-27","2021-09-03"
9099,"D20251024004229","20251024005980","2021-09-04",NULL
9100,"D20251024004229","20251024002738","2021-09-04",NULL
9101,"D20251024004229","20251024000885","2021-09-04",NULL
9102,"D20251024004229","20251024009035","2021-09-04",NULL
9103,"D20251024004230","20251024003855","2010-01-01","2012-09-17"
9104,"D20251024004230","20251024005301","2010-01-01","2012-09-17"
9105,"D20251024004230","20251024008536","2010-01-01","2012-09-17"
9106,"D20251024004230","20251024006800","2010-01-01","2012-09-17"
9107,"D20251024004231","20251024003855","2012-09-18","2015-07-05"
9108,"D20251024004231","20251024005301","2012-09-18","2015-07-05"
9109,"D20251024004231","20251024008536","2012-09-18","2015-07-05"
9110,"D20251024004231","20251024006800","2012-09-18","2015-07-05"
9111,"D20251024004232","20251024003855","2015-07-06","2016-08-29"
9112,"D20251024004232","20251024005301","2015-07-06","2016-08-29"
9113,"D20251024004232","20251024008536","2015-07-06","2016-08-29"
9114,"D20251024004232","20251024006800","2015-07-06","2016-08-29"
9115,"D20251024004233","20251024003855","2016-08-30","2018-06-21"
9116,"D20251024004233","20251024005301","2016-08-30","2018-06-21"
9117,"D20251024004233","20251024008536","2016-08-30","2018-06-21"
9118,"D20251024004233","20251024006800","2016-08-30","2018-06-21"
9119,"D20251024004234","20251024003855","2018-06-22","2020-02-12"
9120,"D20251024004234","20251024005301","2018-06-22","2020-02-12"
9121,"D20251024004234","20251024008536","2018-06-22","2020-02-12"
9122,"D20251024004234","20251024006800","2018-06-22","2020-02-12"
9123,"D20251024004235","20251024003855","2020-02-13","2022-03-04"
9124,"D20251024004235","20251024005301","2020-02-13","2022-03-04"
9125,"D20251024004235","20251024008536","2020-02-13","2022-03-04"
9126,"D20251024004235","20251024006800","2020-02-13","2022-03-04"
9127,"D20251024004236","20251024003855","2022-03-05",NULL
9128,"D20251024004236","20251024005301","2022-03-05","2025-10-24"
9129,"D20251024004236","20251024008536","2022-03-05",NULL
9130,"D20251024004236","20251024006800","2022-03-05","2025-10-24"
9131,"D20251024004237","20251024003328","2010-01-01","2014-10-07"
9132,"D20251024004237","20251024008514","2010-01-01","2014-10-07"
9133,"D20251024004237","20251024003419","2010-01-01","2014-10-07"
9134,"D20251024004238","20251024003328","2014-10-08","2016-07-29"
9135,"D20251024004238","20251024008514","2014-10-08","2016-07-29"
9136,"D20251024004238","20251024003419","2014-10-08","2016-07-29"
9137,"D20251024004239","20251024003328","2016-07-30","2021-07-04"
9138,"D20251024004239","20251024008514","2016-07-30","2021-07-04"
9139,"D20251024004239","20251024003419","2016-07-30","2021-07-04"
9140,"D20251024004240","20251024003328","2021-07-05","2025-07-14"
9141,"D20251024004240","20251024008514","2021-07-05","2025-07-14"
9142,"D20251024004240","20251024003419","2021-07-05","2025-07-14"
9143,"D20251024004241","20251024003328","2025-07-15","2025-10-24"
9144,"D20251024004241","20251024008514","2025-07-15",NULL
9145,"D20251024004241","20251024003419","2025-07-15","2025-10-24"
9146,"D20251024004242","20251024008674","2010-01-01","2012-11-16"
9147,"D20251024004242","20251024002679","2010-01-01","2012-11-16"
9148,"D20251024004243","20251024008674","2012-11-17","2016-03-01"
9149,"D20251024004243","20251024002679","2012-11-17","2016-03-01"
9150,"D20251024004244","20251024008674","2016-03-02","2020-03-11"
9151,"D20251024004244","20251024002679","2016-03-02","2020-03-11"
9152,"D20251024004245","20251024008674","2020-03-12","2021-09-03"
9153,"D20251024004245","20251024002679","2020-03-12","2021-09-03"
9154,"D20251024004246","20251024008674","2021-09-04",NULL
9155,"D20251024004246","20251024002679","2021-09-04",NULL
9156,"D20251024004247","20251024009148","2010-01-01","2011-02-25"
9157,"D20251024004248","20251024009148","2011-02-26","2014-03-12"
9158,"D20251024004249","20251024009148","2014-03-13","2018-10-18"
9159,"D20251024004250","20251024009148","2018-10-19","2021-10-03"
9160,"D20251024004251","20251024009148","2021-10-04","2025-07-15"
9161,"D20251024004252","20251024009148","2025-07-16","2025-10-24"
9162,"D20251024004253","20251024005850","2010-01-01","2014-09-07"
9163,"D20251024004253","20251024006974","2010-01-01","2014-09-07"
9164,"D20251024004254","20251024005850","2014-09-08","2019-03-16"
9165,"D20251024004254","20251024006974","2014-09-08","2019-03-16"
9166,"D20251024004255","20251024005850","2019-03-17","2023-08-23"
9167,"D20251024004255","20251024006974","2019-03-17","2023-08-23"
9168,"D20251024004256","20251024005850","2023-08-24",NULL
9169,"D20251024004256","20251024006974","2023-08-24",NULL
9170,"D20251024004257","20251024006899","2010-01-01","2012-11-16"
9171,"D20251024004258","20251024006899","2012-11-17","2015-08-04"
9172,"D20251024004259","20251024006899","2015-08-05","2019-01-16"
9173,"D20251024004260","20251024006899","2019-01-17","2021-05-06"
9174,"D20251024004261","20251024006899","2021-05-07","2022-09-29"
9175,"D20251024004262","20251024006899","2022-09-30","2025-07-16"
9176,"D20251024004263","20251024006899","2025-07-17",NULL
9177,"D20251024004264","20251024007832","2010-01-01","2013-05-15"
9178,"D20251024004265","20251024007832","2013-05-16","2017-09-22"
9179,"D20251024004266","20251024007832","2017-09-23","2022-07-29"
9180,"D20251024004267","20251024007832","2022-07-30","2023-08-24"
9181,"D20251024004268","20251024007832","2023-08-25","2024-08-19"
9182,"D20251024004269","20251024007832","2024-08-20",NULL
9183,"D20251024004270","20251024008116","2010-01-01","2011-10-23"
9184,"D20251024004270","20251024003957","2010-01-01","2011-10-23"
9185,"D20251024004271","20251024008116","2011-10-24","2015-12-02"
9186,"D20251024004271","20251024003957","2011-10-24","2015-12-02"
9187,"D20251024004272","20251024008116","2015-12-03","2017-09-23"
9188,"D20251024004272","20251024003957","2015-12-03","2017-09-23"
9189,"D20251024004273","20251024008116","2017-09-24","2020-05-11"
9190,"D20251024004273","20251024003957","2017-09-24","2020-05-11"
9191,"D20251024004274","20251024008116","2020-05-12","2022-09-29"
9192,"D20251024004274","20251024003957","2020-05-12","2022-09-29"
9193,"D20251024004275","20251024008116","2022-09-30","2025-02-16"
9194,"D20251024004275","20251024003957","2022-09-30","2025-02-16"
9195,"D20251024004276","20251024008116","2025-02-17",NULL
9196,"D20251024004276","20251024003957","2025-02-17",NULL
9197,"D20251024004277","20251024009619","2010-01-01","2014-12-06"
9198,"D20251024004278","20251024009619","2014-12-07","2017-05-25"
9199,"D20251024004279","20251024009619","2017-05-26","2022-01-30"
9200,"D20251024004280","20251024009619","2022-01-31","2025-06-14"
9201,"D20251024004281","20251024009619","2025-06-15","2025-10-24"
9202,"D20251024004282","20251024000611","2010-01-01","2014-01-10"
9203,"D20251024004283","20251024000611","2014-01-11","2015-09-03"
9204,"D20251024004284","20251024000611","2015-09-04","2019-01-16"
9205,"D20251024004285","20251024000611","2019-01-17","2023-08-24"
9206,"D20251024004286","20251024000611","2023-08-25",NULL
9207,"D20251024004287","20251024003918","2010-01-01","2011-10-23"
9208,"D20251024004287","20251024006523","2010-01-01","2011-10-23"
9209,"D20251024004288","20251024003918","2011-10-24","2015-08-04"
9210,"D20251024004288","20251024006523","2011-10-24","2015-08-04"
9211,"D20251024004289","20251024003918","2015-08-05","2018-02-18"
9212,"D20251024004289","20251024006523","2015-08-05","2018-02-18"
9213,"D20251024004290","20251024003700","2010-01-01","2013-07-14"
9214,"D20251024004290","20251024009144","2010-01-01","2013-07-14"
9215,"D20251024004291","20251024003700","2013-07-15","2015-08-04"
9216,"D20251024004291","20251024009144","2013-07-15","2015-08-04"
9217,"D20251024004292","20251024003700","2015-08-05","2020-05-10"
9218,"D20251024004292","20251024009144","2015-08-05","2020-05-10"
9219,"D20251024004293","20251024003700","2020-05-11","2023-06-25"
9220,"D20251024004293","20251024009144","2020-05-11","2023-06-25"
9221,"D20251024004294","20251024003700","2023-06-26","2025-08-14"
9222,"D20251024004294","20251024009144","2023-06-26","2025-08-14"
9223,"D20251024004295","20251024003700","2025-08-15",NULL
9224,"D20251024004295","20251024009144","2025-08-15",NULL
9225,"D20251024004296","20251024007325","2010-01-01","2012-08-18"
9226,"D20251024004296","20251024000568","2010-01-01","2012-08-18"
9227,"D20251024004297","20251024007325","2012-08-19","2016-01-31"
9228,"D20251024004297","20251024000568","2012-08-19","2016-01-31"
9229,"D20251024004298","20251024007325","2016-02-01","2020-12-06"
9230,"D20251024004298","20251024000568","2016-02-01","2020-12-06"
9231,"D20251024004299","20251024007325","2020-12-07","2025-05-15"
9232,"D20251024004299","20251024000568","2020-12-07","2025-05-15"
9233,"D20251024004300","20251024007325","2025-05-16",NULL
9234,"D20251024004300","20251024000568","2025-05-16",NULL
9235,"D20251024004301","20251024007630","2010-01-01","2013-10-12"
9236,"D20251024004301","20251024003991","2010-01-01","2013-10-12"
9237,"D20251024004301","20251024004025","2010-01-01","2013-10-12"
9238,"D20251024004301","20251024009473","2010-01-01","2013-10-12"
9239,"D20251024004302","20251024007630","2013-10-13","2015-11-02"
9240,"D20251024004302","20251024003991","2013-10-13","2015-11-02"
9241,"D20251024004302","20251024004025","2013-10-13","2015-11-02"
9242,"D20251024004302","20251024009473","2013-10-13","2015-11-02"
9243,"D20251024004303","20251024007630","2015-11-03","2017-01-26"
9244,"D20251024004303","20251024003991","2015-11-03","2017-01-26"
9245,"D20251024004303","20251024004025","2015-11-03","2017-01-26"
9246,"D20251024004303","20251024009473","2015-11-03","2017-01-26"
9247,"D20251024004304","20251024007630","2017-01-27","2019-01-17"
9248,"D20251024004304","20251024003991","2017-01-27","2019-01-17"
9249,"D20251024004304","20251024004025","2017-01-27","2019-01-17"
9250,"D20251024004304","20251024009473","2017-01-27","2019-01-17"
9251,"D20251024004305","20251024007630","2019-01-18","2020-09-09"
9252,"D20251024004305","20251024003991","2019-01-18","2020-09-09"
9253,"D20251024004305","20251024004025","2019-01-18","2020-09-09"
9254,"D20251024004305","20251024009473","2019-01-18","2020-09-09"
9255,"D20251024004306","20251024007630","2020-09-10","2023-06-27"
9256,"D20251024004306","20251024003991","2020-09-10","2023-06-27"
9257,"D20251024004306","20251024004025","2020-09-10","2023-06-27"
9258,"D20251024004306","20251024009473","2020-09-10","2023-06-27"
9259,"D20251024004307","20251024007630","2023-06-28",NULL
9260,"D20251024004307","20251024003991","2023-06-28","2025-10-24"
9261,"D20251024004307","20251024004025","2023-06-28",NULL
9262,"D20251024004307","20251024009473","2023-06-28",NULL
9263,"D20251024004308","20251024009191","2010-01-01","2014-04-10"
9264,"D20251024004308","20251024006778","2010-01-01","2014-04-10"
